0.040735,0.040802,0.049347
0.042640,0.043483,0.050664
0.043919,0.049795,0.055906
0.037885,0.040754,0.058854
0.044305,0.049205,0.056056
0.038681,0.042442,0.047534
0.044811,0.049785,0.056386
0.039042,0.039768,0.049000
0.038253,0.039433,0.051017
0.044857,0.056217,0.056166
0.039463,0.040184,0.049807
0.037172,0.040196,0.049320
0.037584,0.040352,0.047996
0.044503,0.049616,0.055946
0.037978,0.039533,0.047926
0.038166,0.040266,0.050656
0.043501,0.049643,0.056367
0.038024,0.045532,0.048692
0.037073,0.042407,0.056748
0.044963,0.049557,0.055897
0.043974,0.049964,0.056484
0.040486,0.039866,0.050216
0.042881,0.045176,0.050211
0.044302,0.049524,0.055906
0.039903,0.041594,0.051635
0.030508,0.032772,0.039791
0.028361,0.031802,0.035950
0.023731,0.024882,0.031147
0.018487,0.020163,0.026333
0.016814,0.018053,0.022610
0.022971,0.024945,0.030187
0.044190,0.049706,0.056084
0.044309,0.049915,0.064767
0.037872,0.040313,0.049323
0.039127,0.042041,0.048702
0.044455,0.050124,0.056662
0.037905,0.039626,0.048467
0.047795,0.043513,0.050041
0.044677,0.049145,0.055112
0.037562,0.041641,0.053777
0.040471,0.042189,0.063193
0.044005,0.049496,0.056490
0.038534,0.040403,0.050226
0.040692,0.042666,0.049353
0.037321,0.039584,0.049882
0.044178,0.049342,0.055435
0.045646,0.040273,0.050920
0.044309,0.059497,0.055190
0.044436,0.049585,0.055198
0.043922,0.049585,0.056021
0.039323,0.041591,0.048076
0.038643,0.042778,0.058452
0.044245,0.049548,0.055833
0.037838,0.039873,0.049518
0.037336,0.040120,0.056445
0.040140,0.039644,0.050983
0.047653,0.044827,0.055565
0.038241,0.039784,0.048189
0.036731,0.041646,0.049047
0.039583,0.040866,0.051280
0.040834,0.048733,0.050962
0.037186,0.042099,0.054661
0.044195,0.049328,0.056280
0.036397,0.042251,0.051700
0.044016,0.049384,0.056037
0.042290,0.048944,0.052943
0.045972,0.048184,0.048863
0.037853,0.044450,0.049647
0.038097,0.041864,0.050861
0.040815,0.042086,0.053255
0.027258,0.038506,0.035017
0.043851,0.049992,0.056296
0.045236,0.049677,0.056175
0.036166,0.043320,0.048523
0.038058,0.040525,0.048816
0.041433,0.043557,0.054031
0.037997,0.039950,0.050800
0.047306,0.041438,0.047831
0.078232,0.054711,0.046436
0.027181,0.027619,0.033916
0.034337,0.038318,0.043511
0.025376,0.024169,0.026778
0.021141,0.021100,0.023876
0.018880,0.019454,0.022497
0.029336,0.032927,0.037649
0.031163,0.029731,0.041540
0.043892,0.049781,0.055679
0.039005,0.042941,0.047455
0.044198,0.049459,0.055459
0.044075,0.049630,0.056170
0.037732,0.043720,0.052168
0.044133,0.050025,0.055633
0.040937,0.042107,0.050776
0.039843,0.048155,0.049900
0.044272,0.050196,0.055391
0.037240,0.039680,0.049980
0.044395,0.049553,0.056194
0.037090,0.040129,0.049593
0.042369,0.045592,0.050489
0.044187,0.049670,0.055239
0.040219,0.040951,0.050550
0.037934,0.041447,0.052672
0.038014,0.041222,0.050769
0.037839,0.039651,0.049289
0.043994,0.049748,0.055851
0.043763,0.044791,0.050594
0.041239,0.043431,0.051404
0.047872,0.044683,0.055258
0.036196,0.041132,0.050435
0.037278,0.040753,0.049142
0.043375,0.047968,0.051059
0.043879,0.050235,0.055747
0.038974,0.040409,0.050789
0.044586,0.049831,0.056400
0.043092,0.044416,0.048841
0.044389,0.042568,0.048886
0.044270,0.048964,0.056016
0.041224,0.047394,0.050644
0.041317,0.042278,0.052160
0.040663,0.043674,0.051285
0.051598,0.040632,0.049833
0.037472,0.041794,0.049083
0.044381,0.047721,0.061381
0.043992,0.049635,0.056194
0.038298,0.039434,0.048326
0.044247,0.049534,0.055892
0.037776,0.039696,0.052000
0.038128,0.040740,0.051901
0.038557,0.043975,0.052575
0.044649,0.049823,0.056078
0.043946,0.049164,0.056296
0.036800,0.039892,0.048955
0.035692,0.039666,0.046733
0.044179,0.059433,0.056250
0.036838,0.035589,0.041763
0.036637,0.037841,0.046229
0.038107,0.040766,0.048822
0.043953,0.049530,0.055849
0.043878,0.049065,0.055290
0.044647,0.049430,0.122346
0.040135,0.040465,0.050116
0.043582,0.043622,0.051511
0.037679,0.042464,0.048548
0.037056,0.040627,0.047822
0.044069,0.049594,0.055983
0.043594,0.049897,0.056479
0.047524,0.043291,0.051393
0.042703,0.043181,0.050299
0.043436,0.046197,0.051927
0.036158,0.038173,0.050870
0.044299,0.049203,0.055059
0.116363,0.048306,0.053905
0.044406,0.049611,0.056155
0.033819,0.038140,0.048249
0.032304,0.041168,0.043089
0.044938,0.044199,0.074298
0.044703,0.056522,0.056363
0.051420,0.042218,0.050204
0.040994,0.043609,0.047592
0.037060,0.039830,0.048283
0.041290,0.042929,0.049623
0.044510,0.049760,0.055199
0.037013,0.039909,0.048120
0.038578,0.039059,0.049623
0.044541,0.049828,0.055347
0.037366,0.040544,0.050926
0.043912,0.048859,0.055942
0.040245,0.041581,0.049278
0.040180,0.041396,0.052300
0.037926,0.040990,0.048851
0.043983,0.049709,0.055394
0.040442,0.048018,0.054280
0.037054,0.039452,0.049303
0.040788,0.042316,0.048220
0.037327,0.040886,0.049133
0.038804,0.042363,0.048859
0.035345,0.038422,0.045487
0.035508,0.038143,0.045664
0.036064,0.035962,0.045198
0.046754,0.045055,0.055466
0.037708,0.041227,0.050392
0.038018,0.044143,0.054060
0.044502,0.049975,0.055948
0.041952,0.044791,0.049150
0.037563,0.039846,0.051668
0.036004,0.038328,0.043463
0.038902,0.037743,0.042834
0.030485,0.032942,0.046911
0.030495,0.035709,0.043008
0.046718,0.043028,0.048075
0.040267,0.041139,0.048471
0.044391,0.049741,0.056155
0.040591,0.041273,0.055716
0.037592,0.038961,0.049570
0.043951,0.056721,0.055368
0.037180,0.040511,0.048238
0.038488,0.039790,0.048444
0.043562,0.049414,0.055223
0.037425,0.040127,0.051673
0.040343,0.042985,0.062558
0.044368,0.049250,0.056181
0.032839,0.035117,0.042692
0.043951,0.049397,0.055829
0.041938,0.042079,0.049786
0.043827,0.049806,0.056026
0.044287,0.049785,0.055182
0.042846,0.044217,0.051145
0.044622,0.049519,0.055426
0.040155,0.047400,0.050851
0.043797,0.049916,0.056157
0.048873,0.043391,0.048174
0.042237,0.043608,0.049567
0.053142,0.049853,0.056339
0.038318,0.040492,0.048909
0.039784,0.053065,0.048121
0.044060,0.049156,0.055905
0.036684,0.040572,0.047956
0.044392,0.049494,0.056315
0.044828,0.049609,0.056394
0.041971,0.047151,0.054522
0.040748,0.042479,0.048878
0.038487,0.050477,0.054994
0.044832,0.049756,0.055687
0.044273,0.049076,0.055989
0.038986,0.043399,0.049262
0.044232,0.049546,0.055532
0.040248,0.042789,0.052682
0.040607,0.042891,0.051330
0.044141,0.049792,0.056379
0.044083,0.049412,0.055836
0.036647,0.040001,0.047685
0.044806,0.048790,0.051167
0.037082,0.042321,0.050699
0.037828,0.044500,0.049071
0.037812,0.041381,0.047244
0.044357,0.048945,0.056450
0.043982,0.049239,0.056438
0.044437,0.049791,0.056112
0.037787,0.040387,0.048883
0.038365,0.041087,0.050992
0.039055,0.040501,0.049086
0.041034,0.043171,0.050976
0.043947,0.049564,0.056419
0.044192,0.049313,0.062474
0.037475,0.042550,0.055450
0.045554,0.046372,0.052738
0.048704,0.041057,0.047994
0.037885,0.040697,0.050540
0.044403,0.049767,0.056275
0.037004,0.040334,0.050364
0.044119,0.049382,0.055591
0.038886,0.041279,0.049062
0.050485,0.041469,0.049917
0.038178,0.046680,0.050240
0.041771,0.044299,0.052722
0.044375,0.049006,0.056353
0.044524,0.049933,0.055808
0.043822,0.049398,0.055354
0.038884,0.040829,0.050513
0.054543,0.049336,0.055809
0.037302,0.043437,0.051222
0.043975,0.049874,0.063535
0.044276,0.049646,0.112589
0.039706,0.043434,0.049330
0.037348,0.043245,0.049018
0.009828,0.010233,0.012715
0.014440,0.016061,0.018026
0.014381,0.016221,0.018187
0.022853,0.024895,0.031351
0.044508,0.049791,0.056068
0.043821,0.049841,0.055613
0.038068,0.043214,0.052009
0.039560,0.047213,0.050118
0.037256,0.040497,0.052588
0.041266,0.042144,0.050061
0.040101,0.042106,0.047789
0.054305,0.040125,0.049228
0.038747,0.047598,0.050121
0.044548,0.049457,0.055994
0.044008,0.043307,0.049411
0.043354,0.049529,0.055409
0.042451,0.042585,0.051345
0.043562,0.049464,0.055972
0.038389,0.042053,0.051951
0.046192,0.044866,0.054816
0.044387,0.049476,0.055507
0.038857,0.042184,0.049346
0.043758,0.049624,0.056041
0.039680,0.044321,0.049749
0.040733,0.044602,0.057487
0.039789,0.042716,0.050662
0.037508,0.039112,0.048659
0.051400,0.049409,0.056030
0.035400,0.036851,0.045212
0.027379,0.031407,0.032158
0.027234,0.025871,0.031631
0.044031,0.048750,0.056118
0.042228,0.041509,0.048909
0.038508,0.039838,0.049290
0.044318,0.049087,0.055330
0.036686,0.045487,0.049340
0.040301,0.052978,0.066974
0.039130,0.039660,0.047185
0.043865,0.049338,0.056093
0.041497,0.039723,0.050169
0.042521,0.042117,0.049729
0.044296,0.049538,0.056123
0.040435,0.042825,0.048574
0.040384,0.042441,0.054020
0.044211,0.049581,0.055116
0.036371,0.041694,0.050049
0.038568,0.044495,0.048805
0.039535,0.041601,0.050634
0.038866,0.043456,0.049234
0.042652,0.044425,0.051294
0.040244,0.042303,0.051584
0.044896,0.050009,0.056389
0.037364,0.039573,0.050124
0.044050,0.049451,0.055905
0.040586,0.048802,0.048984
0.038379,0.040334,0.049664
0.036744,0.039037,0.049096
0.040287,0.042764,0.051631
0.044463,0.049431,0.056023
0.040007,0.040813,0.049065
0.044420,0.049280,0.055835
0.044285,0.049509,0.056373
0.043963,0.048991,0.056165
0.040951,0.042463,0.050343
0.038098,0.041208,0.049535
0.037902,0.040791,0.051011
0.040697,0.040327,0.048952
0.044006,0.044436,0.051364
0.038515,0.039542,0.051541
0.041650,0.043217,0.054382
0.046914,0.045447,0.052568
0.043314,0.045098,0.053527
0.039752,0.043700,0.048585
0.047253,0.049042,0.051769
0.044391,0.049933,0.056017
0.044135,0.057020,0.055397
0.036854,0.040980,0.048412
0.041260,0.045528,0.059445
0.044387,0.049548,0.055922
0.036910,0.040522,0.047448
0.044676,0.049675,0.066223
0.038369,0.040273,0.048885
0.044564,0.049326,0.056180
0.044176,0.043312,0.048305
0.048696,0.043065,0.053024
0.043724,0.049830,0.056240
0.037830,0.039720,0.049537
0.044655,0.049333,0.055861
0.043686,0.049651,0.055974
0.047243,0.042636,0.051799
0.046739,0.044042,0.050886
0.039009,0.039464,0.048235
0.039841,0.041276,0.049873
0.045561,0.048295,0.053929
0.043993,0.048862,0.055687
0.043919,0.049605,0.056198
0.038177,0.040513,0.058705
0.038653,0.040543,0.052112
0.040562,0.048139,0.051246
0.040773,0.042696,0.050833
0.040027,0.041359,0.049294
0.044105,0.049537,0.055788
0.038030,0.041051,0.050411
0.039724,0.041703,0.050817
0.040628,0.045316,0.053514
0.037940,0.039748,0.050056
0.037927,0.041794,0.055138
0.044275,0.049597,0.061915
0.036656,0.040821,0.048969
0.040547,0.053418,0.048590
0.037545,0.040365,0.048944
0.047859,0.042708,0.048485
0.038537,0.040955,0.048446
0.041731,0.044117,0.049167
0.044250,0.049424,0.055857
0.044566,0.049398,0.056188
0.043652,0.043116,0.049239
0.044926,0.044648,0.056046
0.037605,0.040469,0.049326
0.042876,0.041975,0.053226
0.036685,0.040699,0.051885
0.039081,0.041911,0.050072
0.043552,0.110128,0.059277
0.039564,0.040865,0.052182
0.037849,0.041068,0.047809
0.037881,0.040097,0.048385
0.043903,0.049119,0.056141
0.037938,0.040979,0.049739
0.044468,0.049241,0.055576
0.036521,0.041123,0.047898
0.040197,0.041324,0.048338
0.039880,0.043759,0.049338
0.043766,0.044306,0.048175
0.044426,0.049372,0.055504
0.038206,0.042786,0.049090
0.044295,0.049758,0.056119
0.037640,0.046122,0.051071
0.043779,0.045244,0.053499
0.041439,0.045469,0.049589
0.044349,0.049743,0.055622
0.041322,0.043173,0.054591
0.037482,0.040898,0.049273
0.038345,0.039720,0.049047
0.037009,0.040938,0.048709
0.041196,0.045223,0.049278
0.041200,0.040415,0.048842
0.039515,0.042783,0.048736
0.052766,0.049297,0.055448
0.038359,0.041899,0.051097
0.038021,0.040717,0.051527
0.036748,0.040102,0.048405
0.036817,0.039756,0.050523
0.043876,0.112450,0.056612
0.054775,0.049743,0.055869
0.037334,0.040244,0.055806
0.043963,0.049885,0.056113
0.042839,0.042689,0.048095
0.049802,0.060119,0.050436
0.040037,0.043724,0.049177
0.038037,0.039745,0.048154
0.043678,0.049422,0.055720
0.036454,0.039615,0.054410
0.044362,0.048785,0.056308
0.043522,0.049625,0.056207
0.039860,0.041564,0.049476
0.036423,0.041982,0.045393
0.031355,0.033918,0.040584
0.044356,0.049552,0.055835
0.032204,0.032299,0.033189
0.044521,0.049450,0.056143
0.044258,0.049189,0.070568
0.035710,0.043826,0.044514
0.036854,0.040370,0.048534
0.036534,0.040921,0.047805
0.051704,0.040650,0.056419
0.046386,0.045609,0.053677
0.033236,0.034927,0.044830
0.040868,0.046393,0.118921
0.021747,0.023703,0.029316
0.020685,0.022456,0.031522
0.028360,0.031813,0.035868
0.025914,0.028968,0.032279
0.023619,0.032901,0.030143
0.022983,0.025729,0.029092
0.021167,0.024325,0.027119
0.019298,0.026025,0.024752
0.011201,0.012172,0.014592
0.016747,0.018755,0.021214
0.017306,0.019173,0.021843
0.015731,0.017398,0.019746
0.011098,0.011130,0.013636
0.014146,0.016190,0.018336
0.014546,0.016286,0.018295
0.009802,0.010571,0.012808
0.009988,0.010989,0.013557
0.012549,0.013577,0.015406
0.014913,0.015283,0.022064
0.017666,0.018899,0.021974
0.024327,0.023751,0.027266
0.041224,0.046654,0.052232
0.044201,0.049553,0.055826
0.037097,0.040972,0.049622
0.036851,0.040140,0.049912
0.046751,0.040467,0.050495
0.036983,0.040356,0.048983
0.039592,0.040116,0.048727
0.036458,0.039335,0.049605
0.044111,0.049140,0.055446
0.036085,0.039187,0.048260
0.041090,0.042169,0.047947
0.041064,0.044556,0.048099
0.042345,0.040702,0.048481
0.038455,0.045143,0.049447
0.039567,0.042529,0.050018
0.044050,0.049431,0.056299
0.037357,0.040377,0.049730
0.039816,0.042498,0.049130
0.044528,0.040023,0.048957
0.040916,0.042180,0.057370
0.043960,0.045208,0.052799
0.037144,0.044686,0.049544
0.044420,0.050202,0.056086
0.037877,0.039724,0.047794
0.040785,0.042018,0.050371
0.038194,0.045206,0.050683
0.052571,0.078261,0.057635
0.036617,0.041158,0.056340
0.041341,0.041041,0.048056
0.043654,0.049339,0.055314
0.038831,0.041709,0.048286
0.044209,0.049615,0.055611
0.037600,0.040403,0.049599
0.038317,0.055128,0.049945
0.054356,0.049369,0.055880
0.052868,0.049274,0.055849
0.044629,0.049635,0.055278
0.036917,0.041262,0.049978
0.043988,0.049574,0.124300
0.046268,0.039390,0.050015
0.044429,0.049693,0.055906
0.044550,0.049198,0.055926
0.037288,0.042738,0.048527
0.044651,0.049424,0.055455
0.043897,0.049496,0.055515
0.037909,0.040372,0.047906
0.098682,0.048848,0.054957
0.043679,0.049425,0.056076
0.043870,0.056353,0.054863
0.044144,0.049825,0.063024
0.044712,0.049796,0.056202
0.037152,0.039979,0.048186
0.042645,0.043682,0.051561
0.040245,0.048200,0.048458
0.044004,0.049674,0.055477
0.039628,0.043626,0.049859
0.044465,0.049770,0.056321
0.037524,0.039804,0.048675
0.044074,0.049793,0.055968
0.040973,0.042647,0.050383
0.040474,0.042824,0.048923
0.040609,0.042160,0.048578
0.037328,0.051314,0.059878
0.044033,0.049124,0.055249
0.043604,0.048047,0.050351
0.050704,0.039164,0.049177
0.034393,0.038145,0.044542
0.036761,0.040676,0.048011
0.037584,0.041273,0.049042
0.040501,0.041213,0.049786
0.046032,0.047470,0.048808
0.039061,0.054138,0.051640
0.033290,0.034760,0.041643
0.034612,0.038278,0.045517
0.037853,0.040719,0.047610
0.038360,0.043254,0.051153
0.038031,0.039959,0.050826
0.037216,0.039949,0.048688
0.040920,0.043080,0.053646
0.044003,0.049310,0.055970
0.050462,0.039866,0.050166
0.037688,0.043459,0.049994
0.039293,0.040301,0.049267
0.037981,0.039391,0.056688
0.043834,0.049405,0.055643
0.037533,0.043192,0.051365
0.044639,0.049663,0.055986
0.038629,0.041283,0.048493
0.040705,0.040940,0.053968
0.044458,0.049307,0.055328
0.038674,0.043926,0.050714
0.043878,0.049894,0.056275
0.054819,0.043617,0.049357
0.035493,0.037272,0.043691
0.030526,0.037437,0.040113
0.036534,0.040601,0.050868
0.056377,0.042500,0.052511
0.040919,0.041893,0.048061
0.044354,0.049028,0.066696
0.044655,0.043005,0.053248
0.044028,0.049310,0.056213
0.037719,0.041197,0.048806
0.043724,0.057064,0.056158
0.039574,0.041050,0.048721
0.036878,0.039951,0.050108
0.044084,0.049252,0.055970
0.044505,0.049461,0.061853
0.038900,0.042107,0.049382
0.037271,0.040214,0.049449
0.039454,0.040339,0.051044
0.044392,0.049588,0.055777
0.045107,0.049612,0.056461
0.036943,0.039181,0.058693
0.039091,0.044535,0.057838
0.037250,0.040012,0.051495
0.036260,0.040015,0.049701
0.037594,0.040795,0.049209
0.043974,0.049370,0.055434
0.044487,0.049050,0.055950
0.037534,0.040387,0.048444
0.048730,0.042503,0.050909
0.038207,0.040942,0.048740
0.049587,0.040167,0.049119
0.045062,0.045214,0.051580
0.044159,0.049004,0.056343
0.044316,0.049871,0.056420
0.043884,0.049476,0.056509
0.047080,0.050228,0.053707
0.044311,0.049944,0.056171
0.036759,0.040274,0.049710
0.044255,0.049004,0.055254
0.045024,0.049473,0.055994
0.043897,0.049601,0.056261
0.040267,0.042909,0.054156
0.048676,0.041449,0.051832
0.044174,0.049307,0.056270
0.041880,0.042532,0.050927
0.043755,0.048886,0.055473
0.044098,0.049219,0.055713
0.040844,0.036022,0.042749
0.037250,0.040154,0.045450
0.030475,0.029620,0.043126
0.030981,0.035097,0.038525
0.030168,0.040116,0.037377
0.023032,0.022569,0.028011
0.031850,0.030964,0.038267
0.044103,0.049490,0.055831
0.041810,0.043351,0.051773
0.041064,0.043190,0.049406
0.036979,0.039862,0.052837
0.044569,0.049428,0.055522
0.039661,0.041851,0.055304
0.041415,0.039580,0.050466
0.042688,0.043035,0.054179
0.044138,0.049702,0.056558
0.038363,0.040466,0.049233
0.041943,0.039220,0.048619
0.044259,0.049003,0.056089
0.040661,0.042965,0.050253
0.039125,0.042488,0.053760
0.037392,0.042192,0.058281
0.045441,0.043034,0.053863
0.044841,0.049484,0.056335
0.042712,0.046649,0.052905
0.043531,0.104336,0.063551
0.039134,0.043239,0.047466
0.038693,0.040885,0.057331
0.038795,0.042348,0.049031
0.040761,0.043170,0.050495
0.037040,0.041512,0.056230
0.042526,0.044732,0.048613
0.037567,0.040926,0.050481
0.044931,0.049447,0.056387
0.041145,0.043421,0.053337
0.040521,0.043395,0.049413
0.037152,0.040773,0.049899
0.041632,0.049542,0.049992
0.039954,0.040887,0.049623
0.037868,0.041441,0.051336
0.038611,0.040465,0.049873
0.038372,0.043802,0.052117
0.043925,0.049981,0.056128
0.037963,0.043548,0.049997
0.045081,0.040183,0.049241
0.037314,0.039557,0.047904
0.039622,0.041431,0.048337
0.039319,0.043259,0.048547
0.038063,0.040166,0.048981
0.043848,0.049033,0.055826
0.044599,0.049620,0.056607
0.039708,0.042229,0.050542
0.044095,0.049004,0.055761
0.040569,0.041085,0.051596
0.039946,0.042113,0.051487
0.043855,0.049300,0.055873
0.036865,0.046407,0.052663
0.044149,0.049584,0.056182
0.044805,0.048973,0.056004
0.051461,0.044521,0.049226
0.038746,0.041944,0.060943
0.037760,0.039957,0.049275
0.044307,0.049382,0.055069
0.041087,0.043368,0.049187
0.046594,0.040910,0.049007
0.044149,0.049563,0.056371
0.040085,0.044082,0.049906
0.037356,0.039570,0.052830
0.038461,0.042858,0.050508
0.044465,0.049739,0.055640
0.040310,0.041467,0.049920
0.039536,0.042013,0.049012
0.045017,0.049606,0.055175
0.039637,0.052501,0.050714
0.040444,0.041266,0.048015
0.036836,0.040523,0.047523
0.037395,0.040592,0.049293
0.039846,0.041552,0.051884
0.036589,0.043620,0.050141
0.043905,0.049748,0.056423
0.038167,0.040767,0.047801
0.039375,0.041229,0.051199
0.044045,0.049724,0.055334
0.041331,0.038953,0.054823
0.043736,0.048997,0.054754
0.040366,0.039462,0.048660
0.036514,0.040918,0.054534
0.041078,0.042930,0.048435
0.040133,0.040200,0.051588
0.043839,0.049281,0.056352
0.037513,0.039318,0.047653
0.036856,0.040672,0.055960
0.043979,0.049524,0.055361
0.041361,0.042920,0.054971
0.038683,0.039261,0.049619
0.036953,0.041297,0.052903
0.043697,0.049774,0.055857
0.039007,0.041241,0.048402
0.043996,0.049757,0.061949
0.041281,0.042243,0.050979
0.039789,0.040558,0.049244
0.044361,0.049519,0.056272
0.042495,0.048970,0.049800
0.043527,0.049439,0.056085
0.043822,0.049472,0.055612
0.043816,0.049285,0.055077
0.043841,0.046532,0.047935
0.036807,0.040730,0.048959
0.038707,0.042402,0.048989
0.041361,0.041029,0.048128
0.052524,0.049394,0.055707
0.043821,0.049858,0.055355
0.038510,0.039872,0.049743
0.044557,0.049191,0.056183
0.045120,0.041969,0.049495
