0.024941,0.025480,0.049796,0.002135,0.019137,0.041989,0.019818
0.021485,0.021948,0.040578,0.000819,0.017649,0.017039,0.016256
0.036437,0.036877,0.078528,0.003150,0.031254,0.033476,0.032968
0.045292,0.044564,0.095790,0.003754,0.035889,0.039838,0.040083
0.044600,0.049381,0.086528,0.003782,0.039243,0.039023,0.091946
0.043497,0.044614,0.090023,0.003813,0.036077,0.036417,0.036066
0.044256,0.040282,0.082657,0.001693,0.033969,0.032435,0.031068
0.041612,0.040830,0.079143,0.001497,0.034237,0.034051,0.033954
0.031150,0.031299,0.064616,0.001143,0.026089,0.027014,0.027180
0.031337,0.031402,0.061732,0.003718,0.024808,0.025497,0.024705
0.030682,0.030878,0.065521,0.002729,0.028193,0.029082,0.028330
0.022338,0.021949,0.048575,0.001911,0.021207,0.021409,0.025815
0.011472,0.011034,0.024582,0.000395,0.010755,0.010639,0.010005
0.014655,0.014935,0.033821,0.001263,0.022857,0.016053,0.015753
0.014513,0.014464,0.031795,0.001274,0.016044,0.014149,0.013982
0.014683,0.014758,0.030571,0.001269,0.015424,0.012751,0.012900
0.014608,0.014577,0.033030,0.001290,0.017589,0.014283,0.015299
0.014599,0.014590,0.032075,0.001289,0.015540,0.013869,0.013951
0.030498,0.011400,0.024120,0.001267,0.009998,0.010326,0.009546
0.014825,0.014936,0.030920,0.001264,0.012838,0.012753,0.012732
0.011059,0.011045,0.022621,0.000386,0.009610,0.009571,0.009552
0.010515,0.009376,0.021404,0.000381,0.009559,0.019870,0.012634
0.009775,0.009719,0.022104,0.000404,0.010767,0.010466,0.010143
0.009400,0.011531,0.021875,0.000386,0.009984,0.009790,0.009582
0.014476,0.014485,0.033339,0.001254,0.014803,0.015197,0.016015
0.014919,0.014799,0.033571,0.001259,0.015303,0.015209,0.015407
0.010193,0.009526,0.020805,0.000365,0.009892,0.009910,0.009777
0.014383,0.014396,0.028633,0.001271,0.010626,0.010997,0.021646
0.014630,0.015160,0.029444,0.001404,0.011409,0.011017,0.011286
0.010936,0.011523,0.022761,0.000376,0.010255,0.010666,0.010943
0.014947,0.015066,0.035039,0.001490,0.015217,0.015169,0.017355
0.015086,0.015013,0.032177,0.001386,0.013732,0.014074,0.013193
0.030907,0.031270,0.068159,0.002756,0.028663,0.029001,0.029879
0.023150,0.023160,0.046225,0.002020,0.017585,0.018376,0.018283
0.021203,0.021707,0.047366,0.001869,0.020107,0.020746,0.020618
0.019593,0.019570,0.044008,0.001711,0.019831,0.020300,0.019695
0.011516,0.011234,0.027296,0.000430,0.015813,0.012108,0.011495
0.025789,0.026010,0.055549,0.002285,0.023782,0.024557,0.024310
0.009683,0.009655,0.021349,0.000372,0.009722,0.010435,0.009768
0.017438,0.017766,0.039355,0.001501,0.023196,0.018494,0.018598
0.014739,0.014736,0.032388,0.001286,0.016183,0.014244,0.014301
0.010228,0.010249,0.022612,0.000394,0.010774,0.010191,0.010267
0.014876,0.014999,0.041187,0.001313,0.016445,0.015291,0.015041
0.009485,0.010545,0.022067,0.000397,0.009644,0.015316,0.010398
0.014227,0.014460,0.033222,0.001245,0.015005,0.015787,0.015245
0.015224,0.015013,0.041729,0.001368,0.015784,0.016316,0.016650
0.014707,0.014544,0.034282,0.001255,0.020144,0.016241,0.015948
0.014724,0.014790,0.029711,0.001417,0.011345,0.011904,0.011806
0.009738,0.011332,0.023452,0.001152,0.011182,0.011355,0.010820
0.009453,0.009501,0.021764,0.000398,0.010478,0.010750,0.009540
0.014519,0.009594,0.021994,0.001277,0.010866,0.010974,0.012677
0.014498,0.014391,0.032314,0.001294,0.015017,0.015118,0.014646
0.014520,0.014425,0.032999,0.001245,0.016365,0.027196,0.015039
0.014500,0.014406,0.033811,0.001250,0.015846,0.016262,0.016149
0.014399,0.014507,0.069131,0.001287,0.015591,0.015502,0.015446
0.014845,0.014644,0.037790,0.001287,0.017066,0.017403,0.016458
0.014684,0.014850,0.030641,0.001308,0.011764,0.011779,0.011581
0.014277,0.014423,0.033663,0.001376,0.014904,0.016336,0.015941
0.009918,0.011362,0.022089,0.000434,0.010299,0.010666,0.010518
0.010524,0.010454,0.022196,0.000357,0.009963,0.010028,0.009697
0.011540,0.010857,0.022865,0.001098,0.008810,0.009020,0.009296
0.010169,0.010064,0.021160,0.000447,0.009515,0.009914,0.009412
0.009733,0.009321,0.021084,0.000389,0.009381,0.009968,0.009637
0.014358,0.016395,0.023817,0.001270,0.011470,0.011839,0.015575
0.014517,0.014615,0.031630,0.001245,0.013738,0.014199,0.013874
0.014381,0.014496,0.031765,0.001275,0.015170,0.013753,0.014230
0.014334,0.014505,0.033711,0.001269,0.015500,0.018382,0.015184
0.014347,0.014577,0.031181,0.001260,0.014847,0.013992,0.025538
0.014739,0.014466,0.039299,0.001255,0.015339,0.015245,0.015648
0.014557,0.014458,0.045719,0.001236,0.015265,0.014653,0.014559
0.014331,0.014410,0.029418,0.001272,0.010950,0.011134,0.011333
0.009933,0.010479,0.022289,0.000422,0.009926,0.009779,0.009417
0.015504,0.014953,0.028920,0.001358,0.011433,0.012268,0.011247
0.009493,0.010231,0.021075,0.001149,0.009808,0.009474,0.009420
0.009744,0.009490,0.020343,0.001139,0.009649,0.009815,0.009736
0.014208,0.014519,0.033294,0.001265,0.011916,0.011879,0.011899
0.010230,0.010573,0.019899,0.000357,0.008716,0.008939,0.008269
0.014545,0.014410,0.033494,0.001269,0.011135,0.014060,0.015649
0.010201,0.009625,0.021326,0.000422,0.009869,0.009811,0.009362
0.014472,0.014537,0.033232,0.001245,0.015327,0.015069,0.015206
0.014365,0.014630,0.045657,0.001255,0.014401,0.014643,0.014781
0.017821,0.014328,0.033583,0.001237,0.015326,0.015203,0.021393
0.015721,0.015404,0.034975,0.001345,0.015796,0.016049,0.015785
0.011820,0.011236,0.023545,0.000516,0.010412,0.010697,0.009593
0.013047,0.013855,0.026969,0.000539,0.012277,0.012420,0.012116
0.014275,0.016065,0.030986,0.000546,0.013101,0.013241,0.013267
0.015347,0.015043,0.029037,0.000632,0.012579,0.012503,0.012200
0.026412,0.027306,0.055351,0.002339,0.021145,0.021331,0.021262
0.031324,0.030897,0.062487,0.002620,0.023979,0.024613,0.024252
0.038379,0.033176,0.052397,0.003344,0.035045,0.035462,0.053814
0.033865,0.035007,0.064317,0.001201,0.025211,0.027308,0.025844
0.037117,0.032161,0.068809,0.001282,0.029385,0.030690,0.028263
0.044791,0.044620,0.094398,0.003841,0.039554,0.040386,0.040345
0.027172,0.029020,0.054496,0.001090,0.023365,0.023508,0.022792
0.040806,0.041248,0.088021,0.003553,0.037809,0.037642,0.037422
0.027286,0.027432,0.056589,0.001036,0.022520,0.023385,0.026324
0.027063,0.027715,0.082184,0.001002,0.021726,0.022583,0.021570
0.040751,0.044103,0.093424,0.003521,0.036694,0.039943,0.047114
0.044285,0.041060,0.074373,0.003874,0.041484,0.029167,0.038574
0.038304,0.043925,0.079819,0.001575,0.032583,0.033729,0.031904
0.041573,0.041392,0.079028,0.001413,0.042332,0.034041,0.031832
0.044687,0.044612,0.092702,0.003847,0.038106,0.037278,0.037641
0.044205,0.044581,0.089409,0.003871,0.034994,0.035606,0.035095
0.033573,0.037913,0.067734,0.001280,0.028282,0.028470,0.027726
0.028296,0.027738,0.058461,0.001238,0.024447,0.024282,0.022973
0.025007,0.026309,0.049159,0.000998,0.021114,0.019794,0.022284
0.038972,0.038665,0.083736,0.003387,0.032872,0.033221,0.035126
0.027336,0.028059,0.052001,0.001045,0.021534,0.021129,0.020988
0.035139,0.028314,0.056400,0.001034,0.021410,0.021485,0.020666
0.033884,0.034483,0.071620,0.002949,0.030279,0.031189,0.029987
0.032236,0.032810,0.077420,0.002855,0.028322,0.028254,0.030165
0.036978,0.036356,0.078241,0.003179,0.032013,0.033237,0.033027
0.022128,0.021766,0.043069,0.000860,0.018323,0.017212,0.018867
0.025543,0.026686,0.057529,0.001101,0.022464,0.023215,0.021949
0.044694,0.044647,0.091117,0.003864,0.036421,0.035892,0.037532
0.026865,0.026391,0.058364,0.000978,0.020738,0.020548,0.020600
0.044480,0.044321,0.086781,0.003869,0.032846,0.033244,0.032647
0.021473,0.020800,0.061668,0.000783,0.018467,0.018252,0.017767
0.023806,0.023730,0.046254,0.000819,0.017957,0.018203,0.017620
0.044598,0.044412,0.089837,0.003844,0.037213,0.042458,0.036031
0.043624,0.044212,0.097931,0.003917,0.041207,0.043031,0.043357
0.039670,0.041850,0.089030,0.001666,0.033938,0.034336,0.032474
0.039073,0.036859,0.078025,0.001569,0.033534,0.034747,0.032434
0.044493,0.044493,0.103081,0.003936,0.041409,0.040975,0.042081
0.038840,0.034245,0.074560,0.001320,0.031617,0.033227,0.030123
0.037607,0.038817,0.079080,0.001591,0.034769,0.035311,0.033203
0.038465,0.040393,0.079623,0.001455,0.033493,0.033330,0.033284
0.032082,0.035813,0.067763,0.001217,0.028750,0.028074,0.027853
0.036625,0.036098,0.083708,0.003186,0.031012,0.032225,0.030466
0.024747,0.024991,0.054620,0.002120,0.022870,0.023532,0.024367
0.017559,0.018152,0.039422,0.001585,0.022138,0.016557,0.016838
0.009837,0.010190,0.021757,0.000411,0.010152,0.009976,0.010068
0.011867,0.012107,0.025088,0.000486,0.010984,0.011372,0.011187
0.021584,0.021626,0.048008,0.001858,0.020306,0.020982,0.021260
0.029294,0.021627,0.039728,0.002529,0.056799,0.019359,0.020503
0.030612,0.035257,0.051658,0.002717,0.027714,0.045517,0.024858
0.014521,0.014528,0.042889,0.001266,0.013985,0.015125,0.014911
0.020396,0.019087,0.039478,0.000849,0.017353,0.015901,0.017670
0.020403,0.021697,0.047763,0.000787,0.017013,0.017392,0.017747
0.019303,0.018633,0.038844,0.000702,0.017273,0.016575,0.016744
0.020407,0.020737,0.040678,0.000760,0.018004,0.017830,0.017527
0.018323,0.019584,0.038073,0.000752,0.016008,0.015243,0.016794
0.026639,0.027152,0.054781,0.002328,0.022368,0.022509,0.021362
0.015845,0.018582,0.033455,0.000696,0.014473,0.013288,0.014361
0.026381,0.034111,0.056529,0.002410,0.021256,0.021849,0.023370
0.017506,0.020679,0.035909,0.000600,0.014483,0.014604,0.014752
0.014777,0.014025,0.029419,0.001695,0.012251,0.013776,0.013907
0.015705,0.017564,0.033222,0.000538,0.014201,0.013912,0.013844
0.021290,0.017572,0.034749,0.022711,0.014880,0.014538,0.014226
0.032728,0.036454,0.084599,0.002842,0.029886,0.030441,0.040341
0.033651,0.032129,0.059471,0.001200,0.023769,0.024626,0.023625
0.028186,0.032294,0.065066,0.001275,0.026384,0.034471,0.027078
0.037357,0.044512,0.082591,0.001671,0.033572,0.033897,0.032837
0.034770,0.039180,0.073841,0.001333,0.031753,0.033312,0.031930
0.044364,0.044878,0.085280,0.001772,0.032964,0.040670,0.038736
0.044653,0.039102,0.063961,0.003765,0.037175,0.045468,0.070926
0.029296,0.034755,0.064041,0.001171,0.024573,0.024934,0.026897
0.035984,0.036714,0.075727,0.003233,0.032261,0.033047,0.030748
0.025590,0.025883,0.055418,0.002188,0.024210,0.024703,0.024059
0.018570,0.017753,0.028548,0.001554,0.149209,0.011349,0.015221
0.010867,0.011915,0.022666,0.000443,0.010264,0.010259,0.009966
0.014144,0.014462,0.032941,0.001277,0.015512,0.014968,0.016116
0.010210,0.009924,0.020740,0.000404,0.009601,0.010591,0.009530
0.014290,0.014520,0.044910,0.001280,0.015060,0.015585,0.016042
0.014678,0.014516,0.032521,0.001246,0.015508,0.014966,0.015365
0.009437,0.010389,0.032805,0.000370,0.009491,0.010190,0.009715
0.014561,0.014671,0.033065,0.001245,0.015306,0.015214,0.028356
0.014288,0.014603,0.031973,0.001326,0.020975,0.014298,0.014595
0.014352,0.014550,0.033464,0.001291,0.014875,0.015084,0.015645
0.014350,0.014742,0.032151,0.001273,0.015102,0.014471,0.014484
0.014571,0.014473,0.032853,0.001247,0.013726,0.021042,0.015656
0.015715,0.015645,0.030590,0.001384,0.011386,0.011869,0.011755
0.018233,0.018392,0.040259,0.001618,0.017728,0.030304,0.017895
0.024037,0.014952,0.028078,0.001713,0.055107,0.014542,0.014552
0.019287,0.032723,0.033140,0.001638,0.016760,0.017332,0.016458
0.011831,0.011607,0.025084,0.000445,0.011528,0.011675,0.011320
0.012265,0.011555,0.024567,0.001542,0.010495,0.009448,0.011103
0.019129,0.018855,0.037548,0.001675,0.016227,0.014472,0.014839
0.011281,0.011097,0.024366,0.000478,0.010966,0.010935,0.010538
0.017639,0.017756,0.043933,0.001519,0.022475,0.017534,0.017048
0.013984,0.015873,0.029088,0.000519,0.012598,0.012905,0.011941
0.019015,0.016749,0.032751,0.000558,0.013348,0.013660,0.013437
0.018721,0.016548,0.035290,0.002015,0.015228,0.015821,0.014728
0.021171,0.022646,0.040749,0.002502,0.017206,0.015660,0.018438
0.022041,0.021354,0.043205,0.000828,0.017698,0.017882,0.017801
0.030782,0.031300,0.074641,0.002698,0.024637,0.024434,0.025565
0.024144,0.025026,0.046388,0.000860,0.020661,0.020403,0.020357
0.044609,0.044732,0.094087,0.003910,0.039043,0.038630,0.052752
0.043549,0.044842,0.097268,0.003984,0.063288,0.041397,0.051586
0.044160,0.044684,0.123830,0.004047,0.038010,0.041135,0.041592
0.043344,0.046006,0.085632,0.004786,0.035698,0.034362,0.032969
0.043933,0.044137,0.097034,0.003880,0.041778,0.042711,0.043314
0.039748,0.037443,0.077656,0.001808,0.043932,0.035652,0.032495
0.045056,0.044555,0.099424,0.004606,0.039952,0.042258,0.042825
0.043447,0.039751,0.077126,0.001641,0.034576,0.033322,0.034169
0.044640,0.044625,0.101808,0.003895,0.037661,0.037154,0.049883
0.042189,0.049580,0.077450,0.001391,0.032898,0.033513,0.032958
0.044724,0.044176,0.096000,0.003912,0.041488,0.041585,0.042504
0.041022,0.041550,0.081413,0.001451,0.034955,0.034547,0.033866
0.037440,0.037268,0.081226,0.001484,0.033977,0.042742,0.033871
0.036634,0.043682,0.080225,0.001496,0.032464,0.032972,0.032038
0.034513,0.032802,0.069211,0.003981,0.029964,0.030319,0.028452
0.043503,0.044809,0.094990,0.003872,0.050551,0.046290,0.040035
0.051897,0.033173,0.064609,0.001643,0.029169,0.028524,0.028014
0.028392,0.031252,0.055874,0.001057,0.023682,0.024525,0.023828
0.031946,0.033766,0.063428,0.001251,0.025594,0.025957,0.025656
0.027878,0.029932,0.056203,0.000966,0.023299,0.023635,0.023061
0.035941,0.036445,0.077527,0.003192,0.030586,0.031444,0.048729
0.026229,0.026688,0.053934,0.001019,0.024403,0.024728,0.023146
0.026098,0.027870,0.054059,0.000987,0.030418,0.024342,0.023827
0.038397,0.038652,0.082614,0.003292,0.034948,0.035827,0.035475
0.044985,0.044340,0.157894,0.003799,0.039701,0.040666,0.042851
0.037536,0.033999,0.072080,0.001267,0.035690,0.030643,0.029587
0.043469,0.078792,0.065520,0.003818,0.041356,0.049311,0.042021
0.040703,0.036752,0.073067,0.001380,0.028436,0.030035,0.028628
0.044703,0.043940,0.090698,0.003925,0.036259,0.037991,0.046719
0.040877,0.040833,0.076508,0.001595,0.033594,0.033304,0.034284
0.039147,0.042539,0.078886,0.001457,0.032853,0.033204,0.032177
0.043807,0.045085,0.096530,0.003965,0.042017,0.043446,0.060353
0.040437,0.037667,0.075868,0.001636,0.031857,0.031801,0.030310
0.040354,0.065263,0.081404,0.001555,0.039402,0.038646,0.040107
0.037393,0.055021,0.078514,0.001589,0.032456,0.033573,0.033699
0.030095,0.030504,0.065063,0.001247,0.046575,0.028631,0.027035
0.041424,0.041570,0.088719,0.003569,0.036024,0.037236,0.037317
0.022649,0.019945,0.039778,0.000938,0.020035,0.020353,0.021925
0.016919,0.018050,0.035364,0.000719,0.015668,0.015830,0.015113
0.015412,0.016849,0.035065,0.000654,0.014349,0.014502,0.027296
0.031160,0.031125,0.073629,0.002701,0.044166,0.028230,0.028102
0.031849,0.030937,0.065748,0.002663,0.027927,0.027861,0.027759
0.015227,0.015576,0.048171,0.000623,0.014923,0.014897,0.014918
0.019367,0.019478,0.042569,0.001660,0.017381,0.033824,0.019468
0.017459,0.017304,0.036858,0.001508,0.017030,0.016354,0.016056
0.010055,0.009775,0.021023,0.000411,0.015187,0.010137,0.009356
0.014640,0.014619,0.033568,0.001225,0.015134,0.015252,0.014846
0.014957,0.014367,0.033700,0.001275,0.015577,0.015879,0.016324
0.014347,0.014423,0.032572,0.001275,0.014694,0.015412,0.014795
0.009844,0.010409,0.020506,0.000419,0.010451,0.010031,0.009611
0.017688,0.018002,0.044058,0.001572,0.016812,0.030366,0.017961
0.020573,0.019335,0.041965,0.001770,0.018866,0.019511,0.019124
0.016159,0.016385,0.035570,0.001418,0.016496,0.016796,0.015987
0.009751,0.009667,0.022050,0.000416,0.017100,0.011132,0.009951
0.014775,0.014985,0.033641,0.001275,0.015573,0.023109,0.015521
0.010199,0.010559,0.021566,0.000374,0.009381,0.010297,0.009780
0.010561,0.011049,0.020915,0.000391,0.010062,0.009828,0.009142
0.011245,0.011345,0.024586,0.000443,0.011477,0.011217,0.010781
0.017719,0.018063,0.039500,0.001533,0.017167,0.017234,0.017685
0.020243,0.019999,0.044301,0.001774,0.019214,0.024317,0.020646
0.023538,0.024085,0.046153,0.002085,0.017133,0.017443,0.017759
0.012422,0.012114,0.025986,0.001453,0.011868,0.012852,0.011609
0.016754,0.016792,0.038404,0.001454,0.017200,0.025624,0.017872
0.014475,0.014423,0.032827,0.001250,0.014759,0.014914,0.014331
0.014444,0.014336,0.033718,0.001264,0.016482,0.016230,0.015867
0.014470,0.014504,0.033428,0.001232,0.015136,0.015349,0.015470
0.009805,0.009498,0.021248,0.000373,0.009645,0.009729,0.009341
0.014437,0.014245,0.036549,0.001241,0.014956,0.015126,0.015398
0.014674,0.014454,0.031006,0.001231,0.012624,0.013263,0.013473
0.010122,0.009959,0.020925,0.001110,0.009784,0.010114,0.009786
0.010093,0.010455,0.022202,0.000427,0.009360,0.010054,0.009580
0.014525,0.014640,0.030503,0.001244,0.012375,0.013360,0.012624
0.014296,0.014673,0.028390,0.001345,0.010634,0.010974,0.010886
0.014450,0.014404,0.045952,0.001270,0.014746,0.014594,0.014156
0.014982,0.014906,0.032531,0.001330,0.014298,0.015037,0.015856
0.011213,0.010257,0.021795,0.000402,0.009557,0.009709,0.009710
0.014388,0.018797,0.033697,0.001280,0.014946,0.014937,0.015611
0.010328,0.009934,0.021779,0.000415,0.012395,0.010040,0.010075
0.010541,0.010430,0.021397,0.000391,0.010151,0.009686,0.009663
0.014262,0.014623,0.030639,0.001254,0.015977,0.012385,0.022888
0.014476,0.014266,0.032788,0.001282,0.015032,0.015779,0.015307
0.014370,0.014511,0.030127,0.001255,0.020233,0.018873,0.015018
0.014484,0.014452,0.032910,0.001273,0.015353,0.015541,0.015471
0.014335,0.010124,0.021993,0.001271,0.027493,0.011313,0.011283
0.014624,0.014522,0.033466,0.001269,0.014992,0.014746,0.014903
0.014412,0.014637,0.033297,0.001236,0.015562,0.015353,0.015512
0.014488,0.014414,0.032280,0.001278,0.014870,0.014551,0.014682
0.014052,0.014490,0.028972,0.001294,0.011281,0.011366,0.011199
0.029547,0.010802,0.022222,0.001277,0.010259,0.010344,0.012009
0.010613,0.011425,0.020768,0.001093,0.007754,0.008580,0.009232
0.011886,0.013318,0.029302,0.002069,0.012114,0.011753,0.011299
0.014654,0.014462,0.031346,0.001232,0.012273,0.012209,0.012006
0.014234,0.014426,0.039011,0.001257,0.015037,0.015302,0.015548
0.009765,0.011078,0.021993,0.000393,0.009490,0.009942,0.009477
0.009808,0.010533,0.021664,0.000361,0.009888,0.010276,0.009342
0.017320,0.017422,0.035075,0.001524,0.013862,0.014064,0.013789
0.020097,0.020156,0.039739,0.001750,0.015373,0.015544,0.015167
0.023259,0.024707,0.032007,0.001963,0.022327,0.072984,0.015486
0.026699,0.027070,0.056474,0.002373,0.022411,0.022222,0.023213
0.019747,0.022188,0.040256,0.000743,0.017326,0.032587,0.017338
0.024440,0.026219,0.063332,0.000967,0.021842,0.022209,0.021729
0.029383,0.027477,0.058724,0.003107,0.023761,0.024662,0.024001
0.030789,0.038600,0.069786,0.001155,0.027139,0.028136,0.027213
0.045884,0.037595,0.079526,0.001664,0.034009,0.033483,0.033243
0.033478,0.032094,0.066984,0.004010,0.029239,0.029776,0.030173
0.029136,0.029546,0.058794,0.001225,0.031470,0.025096,0.024901
0.033313,0.034823,0.068669,0.001316,0.029475,0.029471,0.029966
0.039382,0.039012,0.075066,0.004321,0.030639,0.029922,0.029785
0.033201,0.032315,0.069740,0.001380,0.031140,0.029805,0.045248
0.032365,0.034068,0.064310,0.001309,0.027793,0.027823,0.027273
0.032100,0.029722,0.062789,0.003842,0.026489,0.026807,0.029592
0.033113,0.032295,0.069190,0.001481,0.031458,0.029049,0.028233
0.029255,0.031173,0.064109,0.001198,0.026977,0.038894,0.025716
0.034484,0.036377,0.071224,0.001429,0.028813,0.029541,0.030214
0.031599,0.032089,0.068466,0.001297,0.029776,0.029318,0.029100
0.034961,0.035169,0.062717,0.001093,0.025264,0.025782,0.025096
0.026883,0.027582,0.052203,0.001030,0.020739,0.020964,0.020094
0.024095,0.032958,0.049303,0.000918,0.021603,0.022595,0.034660
0.021907,0.021810,0.042022,0.000883,0.017910,0.018365,0.017909
0.034705,0.043431,0.075839,0.002998,0.028047,0.044696,0.032761
